Respondent,Y,EAR,MAR,Circularity,MOE
3,1,0.285,1.005,0.403,3.52
3,1,0.298,1,0.432,3.359
3,1,0.271,0.968,0.374,3.577
3,1,0.302,0.967,0.412,3.199
3,1,0.302,0.982,0.437,3.251
3,1,0.281,1.017,0.4,3.616
3,1,0.306,0.986,0.421,3.221
3,1,0.298,0.982,0.431,3.295
3,1,0.319,1.02,0.445,3.199
3,1,0.319,1.005,0.454,3.151
3,1,0.291,1.019,0.422,3.504
3,1,0.216,1.018,0.357,4.71
3,1,0.282,0.983,0.41,3.481
3,1,0.178,0.998,0.359,5.602
3,1,0.29,1.001,0.421,3.458
3,1,0.286,1.067,0.418,3.73
3,1,0.29,1,0.406,3.453
3,1,0.278,1,0.408,3.593
3,1,0.293,0.998,0.439,3.405
3,1,0.308,0.971,0.458,3.151
3,1,0.307,0.965,0.435,3.145
3,1,0.291,0.911,0.422,3.133
3,1,0.285,0.933,0.409,3.279
3,1,0.284,0.954,0.409,3.357
3,1,0.27,0.958,0.411,3.545
3,1,0.264,0.97,0.397,3.674
3,1,0.271,0.976,0.413,3.605
3,1,0.196,0.952,0.346,4.853
3,1,0.304,0.97,0.426,3.195
3,1,0.28,0.952,0.401,3.402
3,1,0.273,0.951,0.389,3.479
3,1,0.28,0.97,0.401,3.467
3,1,0.282,1.003,0.434,3.554
3,1,0.296,0.989,0.435,3.34
3,1,0.29,1.003,0.402,3.454
3,1,0.289,0.959,0.394,3.315
3,1,0.286,0.978,0.416,3.418
3,1,0.29,0.984,0.424,3.39
3,1,0.3,0.956,0.419,3.183
3,1,0.286,0.984,0.417,3.439
3,1,0.272,0.951,0.423,3.499
3,1,0.287,0.97,0.45,3.376
3,1,0.293,0.959,0.454,3.272
3,1,0.287,0.964,0.42,3.359
4,0,0.284,0.951,0.487,3.342
4,0,0.319,0.935,0.490,2.936
4,0,0.268,0.951,0.387,3.544
4,0,0.268,0.952,0.414,3.554
4,0,0.273,0.968,0.455,3.542
4,0,0.268,0.966,0.413,3.605
4,0,0.291,1.002,0.434,3.442
4,0,0.289,0.968,0.429,3.347
4,0,0.267,0.968,0.450,3.619
4,0,0.309,0.949,0.429,3.076
4,0,0.245,0.969,0.396,3.959
4,0,0.238,0.934,0.393,3.924
4,0,0.256,0.968,0.393,3.777
4,0,0.274,0.966,0.393,3.531
4,0,0.245,0.952,0.396,3.892
4,0,0.262,0.935,0.447,3.573
4,0,0.244,0.952,0.433,3.900
4,0,0.274,0.968,0.442,3.530
4,0,0.262,0.952,0.408,3.629
4,0,0.274,0.950,0.468,3.471
4,0,0.220,0.928,0.378,4.213
4,0,0.203,1.004,0.388,4.940
4,0,0.193,0.960,0.354,4.978
4,0,0.245,0.986,0.426,4.030
4,0,0.232,1.017,0.432,4.388
4,0,0.232,0.983,0.430,4.237
4,0,0.231,1.018,0.430,4.404
4,0,0.237,1.058,0.366,4.473
4,0,0.251,1.058,0.401,4.223
4,0,0.263,1.018,0.425,3.869
4,0,0.237,1.021,0.407,4.313
4,0,0.243,1.018,0.384,4.185
4,0,0.237,1.039,0.408,4.376
4,0,0.237,1.018,0.405,4.290
4,0,0.250,1.003,0.400,4.015
4,0,0.225,1.036,0.412,4.603
4,0,0.264,1.017,0.425,3.858
4,0,0.237,1.053,0.406,4.438
4,0,0.244,1.000,0.410,4.096
4,0,0.250,1.018,0.430,4.066
4,0,0.237,1.018,0.408,4.287
4,0,0.237,1.033,0.406,4.353
4,0,0.218,1.021,0.368,4.675
4,0,0.218,1.015,0.369,4.644
4,0,0.210,1.018,0.348,4.842
4,0,0.244,1.038,0.426,4.259
4,0,0.224,0.989,0.384,4.414
4,0,0.237,0.983,0.406,4.142
4,0,0.264,1.020,0.425,3.870
4,0,0.237,1.000,0.408,4.211
4,0,0.232,1.018,0.432,4.385
4,0,0.237,1.003,0.406,4.229
4,0,0.237,1.000,0.406,4.222
4,0,0.237,0.983,0.407,4.150
4,0,0.250,1.036,0.402,4.137
4,0,0.173,1.000,0.358,5.796
4,0,0.237,0.983,0.406,4.143
4,0,0.271,1.038,0.445,3.834
4,0,0.276,1.042,0.418,3.778
4,0,0.202,1.039,0.346,5.134
4,0,0.269,0.952,0.427,3.535
4,0,0.251,0.904,0.415,3.609
4,0,0.283,0.968,0.466,3.426
4,0,0.244,0.980,0.425,4.016
4,0,0.282,0.965,0.426,3.424
4,0,0.257,0.966,0.407,3.763
4,0,0.263,1.000,0.423,3.805
4,0,0.190,0.962,0.393,5.048
4,0,0.250,1.003,0.402,4.008
4,0,0.251,0.958,0.427,3.821
4,0,0.250,0.983,0.388,3.931
4,0,0.231,0.986,0.386,4.275
4,0,0.263,0.965,0.425,3.673
4,0,0.224,0.983,0.386,4.384
4,0,0.218,1.018,0.410,4.679
4,0,0.218,0.979,0.368,4.498
4,0,0.198,1.000,0.372,5.053
4,0,0.206,0.982,0.413,4.766
4,0,0.243,0.983,0.427,4.041
4,0,0.230,0.966,0.405,4.191
4,0,0.237,1.003,0.408,4.225
4,0,0.224,0.986,0.386,4.399
4,0,0.219,0.986,0.368,4.508
4,0,0.224,0.965,0.386,4.306
4,0,0.238,0.983,0.451,4.130
4,0,0.230,0.986,0.404,4.291
4,0,0.230,0.965,0.405,4.191
4,0,0.224,1.000,0.386,4.470
4,0,0.224,0.982,0.386,4.384
4,0,0.237,1.018,0.382,4.291
4,0,0.237,0.965,0.408,4.068
4,0,0.237,0.940,0.408,3.957
4,0,0.218,0.979,0.369,4.480
4,0,0.237,1.029,0.408,4.332
4,0,0.237,1.018,0.382,4.289
4,0,0.171,1.048,0.315,6.110
4,0,0.243,1.011,0.357,4.164
4,0,0.225,0.997,0.387,4.431
4,0,0.237,1.036,0.406,4.369
4,0,0.231,1.034,0.452,4.484
4,0,0.199,1.018,0.371,5.129
4,0,0.230,1.032,0.404,4.492
4,0,0.211,0.996,0.390,4.721
4,0,0.224,1.000,0.384,4.462
4,0,0.225,1.018,0.387,4.526
4,0,0.224,1.029,0.386,4.590
4,0,0.250,0.990,0.402,3.962
4,0,0.250,1.011,0.401,4.048
4,0,0.238,0.993,0.406,4.179
4,0,0.264,1.011,0.466,3.833
4,0,0.238,1.029,0.450,4.330
4,0,0.257,1.011,0.421,3.934
4,0,0.257,1.014,0.421,3.945
4,0,0.251,1.011,0.403,4.026
4,0,0.277,1.047,0.461,3.777
4,0,0.250,1.014,0.401,4.058
4,0,0.250,1.044,0.402,4.172
4,0,0.237,1.033,0.406,4.361
4,0,0.250,1.048,0.401,4.184
4,0,0.264,1.026,0.425,3.890
4,0,0.251,1.007,0.443,4.020
4,0,0.251,0.990,0.445,3.949
4,0,0.237,1.011,0.406,4.263
4,0,0.224,1.026,0.385,4.585
4,0,0.238,1.011,0.407,4.250
4,0,0.237,1.060,0.424,4.476
4,0,0.152,1.014,0.343,6.683
4,0,0.194,1.007,0.399,5.187
4,0,0.213,0.983,0.409,4.622
4,0,0.207,1.014,0.391,4.890
4,0,0.225,1.007,0.405,4.468
4,0,0.213,1.032,0.410,4.850
4,0,0.233,1.016,0.406,4.360
4,0,0.184,1.029,0.353,5.580
4,0,0.231,1.052,0.403,4.554
4,0,0.213,1.014,0.411,4.752
4,0,0.208,1.073,0.391,5.158
4,0,0.238,1.029,0.425,4.333
4,0,0.250,1.034,0.442,4.135
4,0,0.224,1.012,0.382,4.516
4,0,0.231,1.055,0.361,4.569
4,0,0.230,1.020,0.402,4.439
4,0,0.213,1.072,0.411,5.023
4,0,0.231,1.038,0.363,4.498
4,0,0.206,1.052,0.351,5.103
4,0,0.232,1.001,0.406,4.322
4,0,0.237,0.986,0.381,4.160
4,0,0.221,1.051,0.409,4.764
4,0,0.237,1.016,0.425,4.288
4,0,0.225,1.038,0.385,4.624
4,0,0.229,1.047,0.402,4.568
4,0,0.244,1.037,0.424,4.245
4,0,0.225,1.038,0.429,4.624
4,0,0.250,1.012,0.400,4.047
4,0,0.250,1.034,0.400,4.138
4,0,0.237,1.038,0.380,4.382
4,0,0.238,1.020,0.451,4.287
4,0,0.224,1.058,0.382,4.725
4,0,0.225,1.058,0.385,4.714
4,0,0.238,1.034,0.450,4.351
4,0,0.251,1.054,0.445,4.206
4,0,0.257,1.038,0.464,4.045
4,0,0.250,0.980,0.443,3.919
4,0,0.251,1.034,0.446,4.126
4,0,0.185,1.020,0.354,5.513
4,0,0.206,1.036,0.394,5.028
4,0,0.218,1.017,0.367,4.662
4,0,0.216,1.055,0.385,4.875
4,0,0.212,1.014,0.368,4.794
4,0,0.186,1.050,0.356,5.658
4,0,0.224,1.050,0.385,4.693
4,0,0.199,1.036,0.369,5.219
4,0,0.227,1.072,0.429,4.729
4,0,0.225,1.036,0.385,4.614
4,0,0.238,1.032,0.426,4.343
4,0,0.233,1.054,0.451,4.529
4,0,0.180,1.036,0.338,5.746
4,0,0.184,1.018,0.354,5.531
4,0,0.218,1.018,0.368,4.670
4,0,0.190,1.029,0.374,5.404
4,0,0.212,1.018,0.368,4.815
4,0,0.211,1.036,0.367,4.911
4,0,0.236,1.036,0.380,4.386
4,0,0.223,1.054,0.384,4.723
4,0,0.190,1.018,0.420,5.360
4,0,0.237,1.030,0.425,4.344
4,0,0.218,1.020,0.367,4.680
4,0,0.244,1.032,0.424,4.226
4,0,0.250,0.982,0.442,3.929
4,0,0.244,0.983,0.445,4.031
4,0,0.238,1.034,0.450,4.353
4,0,0.237,1.018,0.425,4.296
4,0,0.217,1.036,0.386,4.771
4,0,0.211,1.016,0.367,4.816
4,0,0.211,1.032,0.387,4.891
4,0,0.219,1.029,0.410,4.704
4,0,0.227,1.014,0.429,4.474
4,0,0.212,1.012,0.368,4.784
4,0,0.243,1.040,0.445,4.273
4,0,0.219,1.036,0.410,4.737
4,0,0.211,1.016,0.365,4.816
4,0,0.198,0.984,0.370,4.969
4,0,0.264,1.016,0.467,3.847
4,0,0.269,0.998,0.400,3.713
4,0,0.210,1.000,0.367,4.760
4,0,0.190,1.034,0.372,5.443
4,0,0.206,0.998,0.351,4.843
4,0,0.206,1.037,0.349,5.041
4,0,0.211,1.016,0.412,4.816
4,0,0.206,1.020,0.350,4.961
4,0,0.211,1.037,0.367,4.920
4,0,0.198,1.053,0.370,5.320
4,0,0.193,1.039,0.354,5.396
4,0,0.212,1.006,0.368,4.757
4,0,0.188,0.985,0.400,5.247
4,0,0.232,1.004,0.406,4.337
4,0,0.142,1.014,0.314,7.132
4,0,0.239,1.012,0.421,4.235
4,0,0.252,1.009,0.443,4.005
4,0,0.249,1.032,0.400,4.140
4,0,0.218,1.034,0.388,4.738
4,0,0.211,1.053,0.365,4.990
4,0,0.224,1.044,0.426,4.661
4,0,0.256,1.014,0.419,3.955
4,0,0.236,1.027,0.380,4.347
4,0,0.256,1.048,0.419,4.088
4,0,0.210,1.011,0.365,4.812
4,0,0.237,1.014,0.381,4.277
4,0,0.230,1.046,0.363,4.542
4,0,0.224,1.018,0.385,4.552
4,0,0.251,1.055,0.446,4.204
4,0,0.244,0.998,0.425,4.099
4,0,0.244,1.018,0.426,4.169
4,0,0.232,1.018,0.406,4.399
4,0,0.224,1.059,0.429,4.729
4,0,0.218,1.011,0.367,4.639
4,0,0.225,1.058,0.385,4.710
4,0,0.244,1.018,0.382,4.180
4,0,0.251,1.018,0.400,4.064
4,0,0.238,0.983,0.447,4.137
4,1,0.175,1.054,0.336,6.013
4,1,0.222,1.023,0.380,4.605
4,1,0.175,1.000,0.305,5.730
4,1,0.181,1.009,0.307,5.578
4,1,0.206,1.023,0.368,4.957
4,1,0.196,1.004,0.352,5.131
4,1,0.161,1.045,0.294,6.491
4,1,0.178,1.016,0.317,5.696
4,1,0.183,0.961,0.331,5.265
4,1,0.201,0.963,0.330,4.786
4,1,0.175,0.930,0.304,5.308
4,1,0.223,0.999,0.345,4.487
4,1,0.160,0.982,0.351,6.128
4,1,0.195,0.980,0.339,5.029
4,1,0.163,1.032,0.318,6.315
4,1,0.187,1.019,0.310,5.458
4,1,0.174,0.974,0.329,5.590
4,1,0.175,1.000,0.331,5.718
4,1,0.186,0.974,0.346,5.235
4,1,0.136,0.984,0.272,7.227
4,1,0.159,0.980,0.316,6.168
4,1,0.148,1.020,0.303,6.877
4,1,0.151,0.969,0.320,6.420
4,1,0.174,1.003,0.336,5.771
4,1,0.198,1.012,0.308,5.123
4,1,0.152,0.987,0.320,6.504
4,1,0.190,0.989,0.362,5.193
4,1,0.163,0.986,0.296,6.030
4,1,0.164,1.006,0.295,6.148
4,1,0.198,1.038,0.328,5.251
4,1,0.184,0.971,0.368,5.293
4,1,0.186,0.980,0.343,5.276
4,1,0.196,1.000,0.358,5.110
4,1,0.167,0.967,0.316,5.803
4,1,0.191,1.000,0.341,5.246
4,1,0.238,1.003,0.392,4.215
4,1,0.285,1.035,0.414,3.631
4,1,0.330,0.993,0.487,3.007
4,1,0.307,0.987,0.467,3.213
4,1,0.234,0.987,0.364,4.211
4,1,0.205,0.954,0.345,4.662
4,1,0.280,0.969,0.411,3.465
4,1,0.284,1.000,0.452,3.520
4,1,0.267,1.000,0.451,3.739
4,1,0.250,1.016,0.412,4.065
4,1,0.268,0.987,0.413,3.683
4,1,0.256,0.969,0.393,3.788
4,1,0.256,1.035,0.429,4.044
4,1,0.239,0.969,0.416,4.062
4,1,0.209,1.016,0.361,4.854
4,1,0.209,1.019,0.361,4.868
4,1,0.179,1.022,0.346,5.723
4,1,0.209,1.000,0.361,4.783
4,1,0.190,1.052,0.361,5.526
4,1,0.186,1.035,0.346,5.566
4,1,0.156,1.019,0.335,6.552
4,1,0.221,1.003,0.395,4.528
4,1,0.186,1.035,0.347,5.566
4,1,0.209,1.051,0.361,5.023
4,1,0.221,1.018,0.379,4.610
4,1,0.209,1.033,0.361,4.934
4,1,0.205,1.016,0.382,4.951
4,1,0.232,1.022,0.414,4.396
4,1,0.233,1.035,0.413,4.449
4,1,0.267,1.033,0.413,3.873
4,1,0.262,1.016,0.433,3.880
4,1,0.205,1.048,0.382,5.126
4,1,0.273,1.016,0.430,3.724
4,1,0.296,1.016,0.446,3.434
4,1,0.273,1.002,0.430,3.676
4,1,0.164,1.016,0.325,6.201
4,1,0.227,1.038,0.396,4.568
4,1,0.261,1.081,0.408,4.138
4,1,0.256,1.040,0.394,4.067
4,1,0.250,1.000,0.412,4.000
4,1,0.244,1.016,0.396,4.155
4,1,0.250,1.000,0.412,4.000
4,1,0.239,1.032,0.381,4.324
4,1,0.210,1.021,0.360,4.865
4,1,0.176,1.022,0.388,5.807
4,1,0.228,0.988,0.397,4.336
4,1,0.209,0.978,0.361,4.672
4,1,0.202,1.038,0.342,5.131
4,1,0.245,1.052,0.395,4.297
4,1,0.203,1.022,0.379,5.033
4,1,0.191,1.014,0.362,5.310
4,1,0.187,1.034,0.367,5.540
4,1,0.182,0.986,0.322,5.404
4,1,0.203,1.027,0.359,5.060
4,1,0.191,1.045,0.362,5.459
4,1,0.208,1.022,0.417,4.908
4,1,0.180,1.038,0.387,5.777
4,1,0.180,1.030,0.346,5.733
4,1,0.179,1.011,0.346,5.642
4,1,0.199,1.027,0.382,5.163
4,1,0.202,1.026,0.358,5.083
4,1,0.191,1.004,0.402,5.242
4,1,0.187,1.050,0.367,5.614
4,1,0.156,1.057,0.335,6.769
4,1,0.186,1.023,0.346,5.489
4,1,0.199,1.023,0.382,5.150
4,1,0.176,1.023,0.369,5.830
4,1,0.187,1.043,0.385,5.579
4,1,0.210,1.019,0.398,4.850
4,1,0.186,1.039,0.328,5.574
4,1,0.191,1.004,0.384,5.243
4,1,0.204,1.030,0.399,5.062
4,1,0.164,1.034,0.355,6.315
4,1,0.182,1.047,0.350,5.758
4,1,0.186,1.034,0.328,5.572
4,1,0.209,1.050,0.340,5.030
4,1,0.176,1.039,0.370,5.918
4,1,0.164,1.000,0.357,6.107
4,1,0.194,1.062,0.365,5.474
4,1,0.163,1.030,0.318,6.312
4,1,0.166,1.049,0.357,6.316
4,1,0.198,1.046,0.343,5.288
4,1,0.176,1.015,0.370,5.782
4,1,0.186,1.050,0.328,5.636
4,1,0.191,1.079,0.343,5.633
4,1,0.180,1.050,0.330,5.843
4,1,0.175,1.031,0.331,5.902
4,1,0.191,1.070,0.343,5.608
4,1,0.198,1.046,0.343,5.287
4,1,0.203,1.015,0.340,5.011
4,1,0.179,1.047,0.346,5.856
4,1,0.191,1.050,0.384,5.485
4,1,0.191,1.031,0.384,5.387
4,1,0.203,1.000,0.358,4.938
4,1,0.179,1.031,0.345,5.762
4,1,0.179,1.015,0.346,5.678
4,1,0.198,1.031,0.344,5.203
4,1,0.191,1.077,0.343,5.647
4,1,0.179,1.005,0.329,5.601
4,1,0.163,1.025,0.309,6.284
4,1,0.184,1.096,0.345,5.965
4,1,0.187,1.040,0.328,5.568
4,1,0.196,1.044,0.358,5.336
4,1,0.172,1.044,0.347,6.084
4,1,0.183,1.046,0.322,5.707
4,1,0.191,1.060,0.343,5.547
4,1,0.190,1.055,0.342,5.544
4,1,0.191,1.052,0.343,5.516
4,1,0.184,1.076,0.361,5.858
4,1,0.179,1.077,0.329,6.035
4,1,0.190,1.092,0.343,5.737
4,1,0.191,1.057,0.343,5.532
4,1,0.191,1.077,0.343,5.634
4,1,0.203,1.072,0.397,5.283
4,1,0.203,1.056,0.379,5.207
4,1,0.203,1.093,0.339,5.390
4,1,0.202,1.088,0.378,5.377
4,1,0.191,1.093,0.383,5.717
4,1,0.170,1.073,0.346,6.297
4,1,0.202,1.073,0.339,5.301
4,1,0.167,1.073,0.330,6.416
4,1,0.171,1.089,0.336,6.375
4,1,0.186,1.000,0.346,5.379
4,1,0.175,1.052,0.331,6.019
4,1,0.179,1.018,0.346,5.691
4,1,0.155,1.055,0.334,6.788
4,1,0.155,1.002,0.294,6.483
4,1,0.196,1.022,0.360,5.223
4,1,0.131,1.012,0.318,7.709
4,1,0.144,1.017,0.320,7.057
4,1,0.167,1.048,0.329,6.275
4,1,0.159,1.032,0.348,6.507
4,1,0.191,1.019,0.362,5.332
4,1,0.155,1.048,0.335,6.743
4,1,0.151,1.027,0.318,6.802
4,1,0.167,0.962,0.311,5.773
4,1,0.193,1.042,0.366,5.397
4,1,0.217,0.989,0.363,4.567
4,1,0.239,1.007,0.416,4.220
4,1,0.204,1.025,0.403,5.014
4,1,0.209,1.026,0.361,4.901
4,1,0.278,1.039,0.433,3.743
4,1,0.187,1.052,0.385,5.634
4,1,0.211,1.021,0.384,4.835
4,1,0.227,1.054,0.396,4.636
4,1,0.233,1.037,0.376,4.460
4,1,0.267,1.077,0.414,4.027
4,1,0.153,1.041,0.360,6.814
4,1,0.168,1.010,0.333,6.015
4,1,0.226,0.975,0.372,4.322
4,1,0.160,1.022,0.340,6.387
4,1,0.187,1.083,0.367,5.788
4,1,0.185,1.027,0.390,5.563
4,1,0.233,1.049,0.414,4.495
4,1,0.210,1.045,0.379,4.975
4,1,0.183,1.017,0.369,5.555
4,1,0.182,0.998,0.332,5.493
4,1,0.210,0.997,0.399,4.756
4,1,0.202,0.979,0.340,4.848
4,1,0.209,0.990,0.340,4.740
4,1,0.197,1.019,0.343,5.160
4,1,0.183,1.000,0.352,5.470
4,1,0.205,1.019,0.363,4.962
4,1,0.204,0.979,0.326,4.786
4,1,0.209,0.997,0.340,4.767
4,1,0.206,1.004,0.383,4.884
4,1,0.209,1.012,0.361,4.842
4,1,0.197,0.955,0.344,4.838
4,1,0.194,0.985,0.366,5.070
4,1,0.206,0.965,0.383,4.689
4,1,0.186,1.006,0.347,5.406
4,1,0.179,1.026,0.328,5.736
4,1,0.167,0.969,0.379,5.797
4,1,0.171,1.021,0.338,5.972
4,1,0.186,1.028,0.374,5.521
4,1,0.207,1.064,0.362,5.134
4,1,0.235,1.063,0.431,4.526
4,1,0.227,1.059,0.375,4.669
4,1,0.218,1.048,0.417,4.798
4,1,0.178,1.084,0.373,6.072
4,1,0.205,1.061,0.363,5.167
4,1,0.205,1.049,0.362,5.116
4,1,0.227,1.043,0.412,4.587
4,1,0.250,1.060,0.389,4.241
4,1,0.223,1.057,0.360,4.744
4,1,0.245,1.088,0.409,4.442
4,1,0.205,1.043,0.362,5.088
4,1,0.233,1.047,0.391,4.492
4,1,0.205,1.070,0.363,5.213
4,1,0.217,1.047,0.360,4.835
4,1,0.227,1.049,0.374,4.625
4,1,0.233,1.066,0.391,4.583
4,1,0.217,1.031,0.359,4.761
4,1,0.216,1.079,0.359,4.992
4,1,0.221,1.045,0.374,4.726
4,1,0.204,1.030,0.362,5.039
4,1,0.221,1.043,0.374,4.714
4,1,0.210,1.066,0.377,5.083
4,1,0.205,1.063,0.363,5.179
4,1,0.210,1.033,0.377,4.929
4,1,0.221,1.078,0.374,4.875
4,1,0.250,1.073,0.411,4.293
4,1,0.201,1.049,0.348,5.224
4,1,0.228,1.018,0.414,4.462
4,1,0.234,1.064,0.377,4.553
5,0,0.321,1.111,0.494,3.46
5,0,0.304,1.134,0.478,3.735
5,0,0.297,1.089,0.45,3.661
5,0,0.293,1.12,0.461,3.824
5,0,0.31,1.098,0.492,3.547
5,0,0.315,1.074,0.463,3.407
5,0,0.319,1.088,0.46,3.408
5,0,0.307,1.09,0.471,3.55
5,0,0.33,1.095,0.498,3.322
5,0,0.326,1.05,0.477,3.225
5,0,0.321,1.073,0.485,3.345
5,0,0.31,1.097,0.454,3.536
5,0,0.278,1.08,0.435,3.892
5,0,0.345,1.038,0.508,3.009
5,0,0.326,1.078,0.49,3.303
5,0,0.284,1.074,0.433,3.777
5,0,0.299,1.065,0.44,3.559
5,0,0.294,1.07,0.44,3.634
5,0,0.144,1.109,0.358,7.728
5,0,0.264,0.881,0.39,3.331
5,0,0.27,1.112,0.429,4.114
5,0,0.266,1.114,0.43,4.194
5,0,0.314,1.116,0.452,3.555
5,0,0.232,1.101,0.411,4.742
5,0,0.279,1.079,0.448,3.862
5,0,0.284,1.069,0.441,3.761
5,0,0.32,1.045,0.477,3.264
5,0,0.289,1.072,0.442,3.707
5,0,0.312,1.077,0.473,3.451
5,0,0.292,1.064,0.46,3.65
5,0,0.26,1.082,0.427,4.154
5,0,0.295,1.079,0.449,3.658
5,0,0.294,1.044,0.438,3.544
5,0,0.284,1.067,0.465,3.76
5,0,0.261,1.062,0.45,4.066
5,0,0.188,1.079,0.39,5.743
5,0,0.324,1.073,0.486,3.316
5,0,0.324,1.126,0.49,3.476
5,0,0.366,1.138,0.525,3.109
5,0,0.368,1.131,0.528,3.076
5,0,0.359,1.127,0.528,3.139
5,0,0.326,1.164,0.492,3.571
5,0,0.379,1.149,0.531,3.031
5,0,0.36,1.143,0.525,3.177
5,0,0.326,1.154,0.51,3.546
5,0,0.33,1.132,0.499,3.43
5,0,0.347,1.143,0.511,3.293
5,0,0.355,1.109,0.506,3.122
5,0,0.354,1.068,0.5,3.018
5,0,0.232,1.098,0.407,4.731
5,0,0.329,1.06,0.473,3.224
5,0,0.341,1.065,0.48,3.12
5,0,0.328,1.074,0.47,3.277
5,0,0.323,1.097,0.488,3.399
5,0,0.309,1.125,0.486,3.64
5,0,0.311,1.101,0.479,3.538
5,0,0.332,1.08,0.48,3.255
5,0,0.293,1.096,0.462,3.736
5,0,0.312,1.126,0.473,3.609
5,0,0.315,1.112,0.464,3.532
5,0,0.315,1.108,0.482,3.514
5,0,0.301,1.102,0.481,3.66
5,0,0.297,1.128,0.431,3.792
5,0,0.302,1.092,0.447,3.615
5,0,0.296,1.107,0.44,3.742
5,0,0.303,1.08,0.459,3.558
5,0,0.298,1.081,0.438,3.627
5,0,0.289,1.074,0.44,3.716
5,0,0.307,1.064,0.464,3.465
5,0,0.295,1.069,0.446,3.629
5,0,0.289,1.083,0.46,3.747
5,0,0.288,1.062,0.444,3.69
5,0,0.294,1.077,0.446,3.666
5,0,0.286,1.075,0.452,3.754
5,0,0.196,1.07,0.39,5.461
5,0,0.283,1.079,0.43,3.814
5,0,0.3,1.076,0.455,3.591
5,0,0.31,1.055,0.463,3.401
5,0,0.281,1.069,0.436,3.806
5,0,0.275,1.074,0.433,3.912
5,0,0.319,1.076,0.465,3.371
5,0,0.303,1.071,0.45,3.537
5,0,0.307,1.077,0.464,3.513
5,0,0.26,1.045,0.411,4.017
5,0,0.207,1.083,0.41,5.242
5,0,0.205,1.083,0.379,5.27
5,0,0.321,1.104,0.497,3.44
5,0,0.249,1.098,0.427,4.416
5,0,0.369,1.13,0.526,3.066
5,0,0.28,1.145,0.447,4.084
5,0,0.32,1.095,0.489,3.425
5,0,0.3,1.098,0.457,3.658
5,0,0.289,1.091,0.445,3.777
5,0,0.286,1.062,0.432,3.714
5,0,0.278,1.055,0.443,3.799
5,0,0.282,1.054,0.439,3.733
5,0,0.232,1.077,0.43,4.642
5,0,0.289,1.048,0.457,3.623
5,0,0.284,1.058,0.438,3.719
5,0,0.286,1.114,0.449,3.902
5,0,0.305,1.103,0.464,3.615
5,0,0.302,1.092,0.461,3.62
5,0,0.316,1.034,0.475,3.273
5,0,0.251,1.033,0.414,4.111
5,0,0.318,1.051,0.504,3.304
5,0,0.236,1.092,0.419,4.625
5,0,0.308,1.052,0.476,3.411
5,0,0.275,1.077,0.46,3.917
5,0,0.288,1.07,0.457,3.714
5,0,0.312,1.045,0.483,3.351
5,0,0.227,1.085,0.391,4.784
5,0,0.301,1.084,0.442,3.606
5,0,0.332,1.065,0.49,3.211
5,0,0.269,1.018,0.416,3.788
5,0,0.255,1.03,0.406,4.034
5,0,0.253,1.064,0.428,4.202
5,0,0.31,1.026,0.476,3.312
5,0,0.318,1.021,0.472,3.21
5,0,0.227,1.017,0.395,4.476
5,0,0.229,1.01,0.396,4.401
5,0,0.234,1.051,0.415,4.498
5,0,0.203,1.057,0.385,5.213
5,0,0.355,1.044,0.519,2.944
5,0,0.234,1.018,0.418,4.351
5,0,0.326,1.044,0.482,3.203
5,0,0.291,1.037,0.452,3.565
5,0,0.283,1.026,0.451,3.626
5,0,0.286,1.037,0.443,3.621
5,0,0.277,0.997,0.424,3.598
5,0,0.279,1.035,0.43,3.714
5,0,0.254,1.033,0.422,4.065
5,0,0.274,1.006,0.433,3.668
5,0,0.294,0.999,0.435,3.398
5,0,0.248,1.04,0.423,4.199
5,0,0.273,1.026,0.451,3.757
5,0,0.256,1.017,0.427,3.969
5,0,0.277,1.046,0.44,3.775
5,0,0.271,1.05,0.43,3.875
5,0,0.264,1.021,0.413,3.859
5,0,0.285,1.093,0.429,3.829
5,0,0.245,1.11,0.403,4.53
5,0,0.206,1.076,0.378,5.231
5,0,0.273,1.131,0.432,4.142
5,0,0.291,1.104,0.457,3.798
5,0,0.256,1.087,0.413,4.248
5,0,0.283,1.079,0.454,3.807
5,0,0.268,1.075,0.427,4.014
5,0,0.299,1.071,0.458,3.584
5,0,0.287,1.092,0.433,3.807
5,0,0.288,1.074,0.462,3.732
5,0,0.306,1.084,0.449,3.54
5,0,0.287,1.102,0.435,3.834
5,0,0.285,1.072,0.452,3.766
5,0,0.293,1.074,0.433,3.667
5,0,0.296,1.073,0.447,3.631
5,0,0.2,1.071,0.376,5.366
5,0,0.268,1.075,0.45,4.006
5,0,0.262,1.05,0.421,4.002
5,0,0.263,1.052,0.413,3.995
5,0,0.261,1.059,0.396,4.052
5,0,0.281,1.042,0.425,3.705
5,0,0.194,1.068,0.382,5.495
5,0,0.274,1.069,0.46,3.91
5,0,0.282,1.083,0.446,3.845
5,0,0.278,1.093,0.445,3.928
5,0,0.259,1.06,0.43,4.088
5,0,0.275,1.086,0.438,3.943
5,0,0.259,1.064,0.421,4.111
5,0,0.26,1.073,0.406,4.132
5,0,0.289,1.139,0.439,3.936
5,0,0.243,1.048,0.382,4.306
5,0,0.252,1.075,0.393,4.261
5,0,0.264,1.037,0.427,3.921
5,0,0.302,1.032,0.449,3.412
5,0,0.316,1.064,0.482,3.37
