Respondent,Y,EAR,MAR,Circularity,MOE,EAR_N,MAR_N,Circularity_N,MOE_N
10,1,0.198,1.038,0.32799999999999996,5.251,-3.539954168988161,9.995376535345432,-2.160800638174906,6.384598590474339
10,1,0.184,0.971,0.368,5.292999999999999,-4.076698122408749,2.7424137786507203,-1.478442541909146,6.520234979346325
10,1,0.18600000000000003,0.98,0.34299999999999997,5.276,-4.000020414777236,3.716692357908219,-1.904916352075246,6.465334536231474
10,1,0.196,1.0,0.358,5.11,-3.6166318766196737,5.881755867369327,-1.649032065975586,5.929247856404091
10,1,0.16699999999999998,0.9670000000000001,0.316,5.803,-4.728458637276606,2.309401076758511,-2.3655080670546327,8.167248272791907
10,1,0.191,1.0,0.341,5.246,-3.808326145698455,5.881755867369327,-1.939034256888533,6.368451401322913
10,1,0.23800000000000002,1.003,0.392,4.215,-2.0064000163579103,6.2065153937884805,-1.0690276841496902,3.0389009982986104
10,1,0.285,1.035,0.414,3.6310000000000002,-0.20447388701736763,9.670617008926254,-0.6937307312035231,1.1529093054119082
10,1,0.33,0.993,0.48700000000000004,3.0069999999999997,1.5207745346916657,5.123983639057939,0.5515727944814885,-0.8622599006862152
10,1,0.307,0.987,0.467,3.213,0.6389808969292708,4.474464586219606,0.21039374634860866,-0.1969957076474109
10,1,0.23399999999999999,0.987,0.364,4.211,-2.1597554316209364,4.474464586219606,-1.546678351535722,3.02598324697747
10,1,0.205,0.9540000000000001,0.345,4.662,-3.271582192277868,0.9021097956087909,-1.8707984472619579,4.482459708436207
10,1,0.28,0.9690000000000001,0.41100000000000003,3.465,-0.396168156096147,2.5259074277046216,-0.7449075884234542,0.616822625584522
10,1,0.284,1.0,0.452,3.52,-0.2428127408331239,5.881755867369327,-0.04549053975105129,0.7944417062502224
10,1,0.267,1.0,0.451,3.739,-0.8945732557009788,5.881755867369327,-0.06254949215769529,1.5016885910827358
10,1,0.25,1.016,0.41200000000000003,4.065,-1.5463337705688358,7.613806674938213,-0.7278486360168102,2.5544853237557947
10,1,0.268,0.987,0.413,3.6830000000000003,-0.8562344018852225,4.474464586219606,-0.7107896836101671,1.3208400725867517
10,1,0.256,0.9690000000000001,0.39299999999999996,3.7880000000000003,-1.316300647674298,2.5259074277046216,-1.051968731743047,1.6599310447667242
10,1,0.256,1.035,0.429,4.044,-1.316300647674298,9.670617008926254,-0.43784644510386317,2.4866671293197973
10,1,0.239,0.9690000000000001,0.41600000000000004,4.062,-1.9680611625421551,2.5259074277046216,-0.6596128263902342,2.5447970102649378
10,1,0.209,1.016,0.361,4.854,-3.1182267770148426,7.613806674938213,-1.597855208755654,5.102511771851015
10,1,0.209,1.0190000000000001,0.361,4.868,-3.1182267770148426,7.938566201357391,-1.597855208755654,5.147723901475012
10,1,0.179,1.022,0.34600000000000003,5.723,-4.268392391487531,8.263325727776545,-1.853739494855313,7.908893246369071
10,1,0.209,1.0,0.361,4.783,-3.1182267770148426,5.881755867369327,-1.597855208755654,4.873221685900749
10,1,0.19,1.052,0.361,5.526,-3.8466649995142115,11.510920991968208,-1.597855208755654,7.272693993802837
10,1,0.18600000000000003,1.035,0.34600000000000003,5.566,-4.000020414777236,9.670617008926254,-1.853739494855313,7.401871507014255
10,1,0.156,1.0190000000000001,0.335,6.5520000000000005,-5.150186029249924,7.938566201357391,-2.041387971328397,10.586097207675712
10,1,0.221,1.003,0.395,4.5280000000000005,-2.6581605312257675,6.2065153937884805,-1.0178508269297581,4.049715039177959
10,1,0.18600000000000003,1.035,0.34700000000000003,5.566,-4.000020414777236,9.670617008926254,-1.836680542448669,7.401871507014255
10,1,0.209,1.051,0.361,5.023,-3.1182267770148426,11.40266781649514,-1.597855208755654,5.648286765169255
10,1,0.221,1.018,0.379,4.61,-2.6581605312257675,7.830313025884323,-1.2907940654360621,4.314528941261365
10,1,0.209,1.033,0.361,4.934,-3.1182267770148426,9.454110657980143,-1.597855208755654,5.360866798273851
10,1,0.205,1.016,0.382,4.9510000000000005,-3.271582192277868,7.613806674938213,-1.23961720821613,5.415767241388704
10,1,0.23199999999999998,1.022,0.414,4.396,-2.236433139252449,8.263325727776545,-0.6937307312035231,3.6234292455802772
10,1,0.233,1.035,0.413,4.449,-2.198094285436692,9.670617008926254,-0.7107896836101671,3.794589450585406
10,1,0.267,1.033,0.413,3.873,-0.8945732557009788,9.454110657980143,-0.7107896836101671,1.9344332603409873
10,1,0.262,1.016,0.433,3.88,-1.0862675247797602,7.613806674938213,-0.36961063547728723,1.9570393251529845
10,1,0.205,1.048,0.382,5.126,-3.271582192277868,11.077908290075985,-1.23961720821613,5.980918861688658
10,1,0.273,1.016,0.43,3.7239999999999998,-0.664540132806441,7.613806674938213,-0.4207874926972192,1.4532470236284536
10,1,0.29600000000000004,1.016,0.446,3.4339999999999997,0.21725350495595375,7.613806674938213,-0.14784425419091526,0.5167100528456726
10,1,0.273,1.002,0.43,3.676,-0.664540132806441,6.098262218315438,-0.4207874926972192,1.2982340077747532
10,1,0.16399999999999998,1.016,0.325,6.2010000000000005,-4.843475198723875,7.613806674938213,-2.211977495394837,9.45256452924552
10,1,0.22699999999999998,1.038,0.396,4.5680000000000005,-2.4281274083312305,9.995376535345432,-1.0007918745231141,4.178892552389377
10,1,0.261,1.081,0.408,4.138,-1.1246063785955165,14.650263080686802,-0.7960844456433871,2.790234285366631
10,1,0.256,1.04,0.39399999999999996,4.067,-1.316300647674298,10.211882886291543,-1.034909779336403,2.560944199416365
10,1,0.25,1.0,0.41200000000000003,4.0,-1.5463337705688358,5.881755867369327,-0.7278486360168102,2.344571864787239
10,1,0.244,1.016,0.396,4.155,-1.7763668934633736,7.613806674938213,-1.0007918745231141,2.8451347284814847
10,1,0.25,1.0,0.41200000000000003,4.0,-1.5463337705688358,5.881755867369327,-0.7278486360168102,2.344571864787239
10,1,0.239,1.032,0.381,4.324,-1.9680611625421551,9.3458574825071,-1.256676160622774,3.3909097217997246
10,1,0.21,1.021,0.36,4.865,-3.0798879231990863,8.155072552303478,-1.614914161162298,5.138035587984155
10,1,0.17600000000000002,1.022,0.38799999999999996,5.807,-4.383408952934799,8.263325727776545,-1.1372634937762671,8.180166024113051
10,1,0.228,0.988,0.397,4.336,-2.3897885545154733,4.582717761692662,-0.9837329221164701,3.4296629757631516
10,1,0.209,0.978,0.361,4.672,-3.1182267770148426,3.500186006962108,-1.597855208755654,4.514754086739061
10,1,0.20199999999999999,1.038,0.342,5.131,-3.3865987537251367,9.995376535345432,-1.921975304481889,5.997066050840085
10,1,0.245,1.052,0.395,4.297,-1.7380280396476173,11.510920991968208,-1.0178508269297581,3.303714900382017
10,1,0.203,1.022,0.379,5.033,-3.3482598999093796,8.263325727776545,-1.2907940654360621,5.680581143472112
10,1,0.191,1.014,0.36200000000000004,5.31,-3.808326145698455,7.397300323992102,-1.580796256349009,6.575135422461178
10,1,0.187,1.034,0.36700000000000005,5.54,-3.9616815609614804,9.56236383345321,-1.4955014943157892,7.317906123426834
10,1,0.182,0.986,0.322,5.404,-4.153375830040262,4.366211410746551,-2.263154352614769,6.878702578508012
10,1,0.203,1.0270000000000001,0.359,5.06,-3.3482598999093796,8.804591605141834,-1.631973113568942,5.767775964889816
10,1,0.191,1.045,0.36200000000000004,5.459,-3.808326145698455,10.753148763656807,-1.580796256349009,7.056321659173711
10,1,0.20800000000000002,1.022,0.41700000000000004,4.908,-3.156565630830598,8.263325727776545,-0.6425538739835902,5.27690141468643
10,1,0.18,1.038,0.387,5.777,-4.2300535376717745,9.995376535345432,-1.15432244618291,8.083282889204487
10,1,0.18,1.03,0.34600000000000003,5.733,-4.2300535376717745,9.129351131560988,-1.853739494855313,7.941187624671925
10,1,0.179,1.011,0.34600000000000003,5.642,-4.268392391487531,7.072540797572924,-1.853739494855313,7.647308782115951
10,1,0.19899999999999998,1.0270000000000001,0.382,5.162999999999999,-3.5016153151724057,8.804591605141834,-1.23961720821613,6.100408061409217
10,1,0.20199999999999999,1.026,0.358,5.083,-3.3865987537251367,8.696338429668767,-1.649032065975586,5.8420530349863835
10,1,0.191,1.004,0.402,5.242000000000001,-3.808326145698455,6.314768569261548,-0.8984381600832502,6.355533650001772
10,1,0.187,1.05,0.36700000000000005,5.614,-3.9616815609614804,11.294414641022096,-1.4955014943157892,7.556884522867957
10,1,0.156,1.057,0.335,6.769,-5.150186029249924,12.052186869333472,-2.041387971328397,11.286885216847654
10,1,0.18600000000000003,1.023,0.34600000000000003,5.489,-4.000020414777236,8.371578903249588,-1.853739494855313,7.153204794082275
10,1,0.19899999999999998,1.023,0.382,5.15,-3.5016153151724057,8.371578903249588,-1.23961720821613,6.058425369615509
10,1,0.17600000000000002,1.023,0.369,5.83,-4.383408952934799,8.371578903249588,-1.461383589502502,8.254443094209615
10,1,0.187,1.043,0.385,5.579,-3.9616815609614804,10.536642412710696,-1.188440350996198,7.443854198807966
10,1,0.21,1.0190000000000001,0.39799999999999996,4.85,-3.0798879231990863,7.938566201357391,-0.9666739697098271,5.089594020529871
10,1,0.18600000000000003,1.0390000000000001,0.32799999999999996,5.574,-4.000020414777236,10.103629710818499,-2.160800638174906,7.4277070096565385
10,1,0.191,1.004,0.384,5.242999999999999,-3.808326145698455,6.314768569261548,-1.205499303402842,6.358763087832053
10,1,0.204,1.03,0.39899999999999997,5.062,-3.309921046093624,9.129351131560988,-0.9496150173031831,5.774234840550389
10,1,0.16399999999999998,1.034,0.355,6.315,-4.843475198723875,9.56236383345321,-1.700208923195518,9.82072044189806
10,1,0.182,1.047,0.35,5.757999999999999,-4.153375830040262,10.969655114602919,-1.785503685228738,8.02192357042906
10,1,0.18600000000000003,1.034,0.32799999999999996,5.572,-4.000020414777236,9.56236383345321,-2.160800638174906,7.421248133995968
10,1,0.209,1.05,0.34,5.03,-3.1182267770148426,11.294414641022096,-1.956093209295177,5.670892829981255
10,1,0.17600000000000002,1.0390000000000001,0.37,5.917999999999999,-4.383408952934799,10.103629710818499,-1.444324637095858,8.538633623274732
10,1,0.16399999999999998,1.0,0.35700000000000004,6.107,-4.843475198723875,5.881755867369327,-1.666091018382229,9.148997373198686
10,1,0.19399999999999998,1.062,0.365,5.474,-3.693309584251187,12.59345274669876,-1.529619399129078,7.104763226627995
10,1,0.163,1.03,0.318,6.312,-4.88181405253963,9.129351131560988,-2.3313901622413447,9.811032128407202
10,1,0.166,1.0490000000000002,0.35700000000000004,6.316,-4.766797491092361,11.186161465549052,-1.666091018382229,9.823949879728344
10,1,0.198,1.046,0.34299999999999997,5.287999999999999,-3.539954168988161,10.861401939129875,-1.904916352075246,6.504087790194898
10,1,0.17600000000000002,1.015,0.37,5.782,-4.383408952934799,7.505553499465146,-1.444324637095858,8.099430078355914
10,1,0.18600000000000003,1.05,0.32799999999999996,5.636,-4.000020414777236,11.294414641022096,-2.160800638174906,7.627932155134237
10,1,0.191,1.079,0.34299999999999997,5.632999999999999,-3.808326145698455,14.43375672974069,-1.904916352075246,7.618243841643378
10,1,0.18,1.05,0.33,5.843,-4.2300535376717745,11.294414641022096,-2.126682733361617,8.296425786003326
10,1,0.175,1.031,0.331,5.902,-4.421747806750556,9.237604307034031,-2.1096237809549727,8.486962617990168
10,1,0.191,1.07,0.34299999999999997,5.608,-3.808326145698455,13.459478150483204,-1.904916352075246,7.537507895886243
10,1,0.198,1.046,0.34299999999999997,5.287000000000001,-3.539954168988161,10.861401939129875,-1.904916352075246,6.5008583523646175
10,1,0.203,1.015,0.34,5.011,-3.3482598999093796,7.505553499465146,-1.956093209295177,5.60953351120583
10,1,0.179,1.047,0.34600000000000003,5.856,-4.268392391487531,10.969655114602919,-1.853739494855313,8.338408477797035
10,1,0.191,1.05,0.384,5.485,-3.808326145698455,11.294414641022096,-1.205499303402842,7.140287042761135
10,1,0.191,1.031,0.384,5.3870000000000005,-3.808326145698455,9.237604307034031,-1.205499303402842,6.823802135393161
10,1,0.203,1.0,0.358,4.938,-3.3482598999093796,5.881755867369327,-1.649032065975586,5.373784549594991
10,1,0.179,1.031,0.345,5.7620000000000005,-4.268392391487531,9.237604307034031,-1.8707984472619579,8.034841321750205
10,1,0.179,1.015,0.34600000000000003,5.678,-4.268392391487531,7.505553499465146,-1.853739494855313,7.763568544006226
10,1,0.198,1.031,0.344,5.202999999999999,-3.539954168988161,9.237604307034031,-1.8878573996686019,6.229585574620635
10,1,0.191,1.077,0.34299999999999997,5.647,-3.808326145698455,14.21725037879458,-1.904916352075246,7.6634559712673775
10,1,0.179,1.005,0.32899999999999996,5.601,-4.268392391487531,6.423021744734592,-2.1437416857682616,7.514901831074246
10,1,0.163,1.025,0.309,6.284,-4.88181405253963,8.588085254195699,-2.484920733901141,9.72060786915921
10,1,0.184,1.0959999999999999,0.345,5.965,-4.076698122408749,16.27406071278262,-1.8707984472619579,8.69041720129815
10,1,0.187,1.04,0.32799999999999996,5.568,-3.9616815609614804,10.211882886291543,-2.160800638174906,7.4083303826748255
10,1,0.196,1.044,0.358,5.336,-3.6166318766196737,10.644895588183763,-1.649032065975586,6.6591008060486025
10,1,0.172,1.044,0.34700000000000003,6.084,-4.536764368197825,10.644895588183763,-1.836680542448669,9.074720303102119
10,1,0.183,1.046,0.322,5.707000000000001,-4.115036976224506,10.861401939129875,-2.263154352614769,7.857222241084506
10,1,0.191,1.06,0.34299999999999997,5.547000000000001,-3.808326145698455,12.37694639575265,-1.904916352075246,7.340512188238834
10,1,0.19,1.055,0.342,5.544,-3.8466649995142115,11.835680518387361,-1.921975304481889,7.330823874747974
10,1,0.191,1.052,0.34299999999999997,5.516,-3.808326145698455,11.510920991968208,-1.904916352075246,7.2403996154999835
10,1,0.184,1.0759999999999998,0.361,5.858,-4.076698122408749,14.108997203321513,-1.597855208755654,8.344867353457607
10,1,0.179,1.077,0.32899999999999996,6.035,-4.268392391487531,14.21725037879458,-2.1437416857682616,8.916477849418133
10,1,0.19,1.092,0.34299999999999997,5.737,-3.8466649995142115,15.841048010890422,-1.904916352075246,7.954105375993068
10,1,0.191,1.057,0.34299999999999997,5.532,-3.808326145698455,12.052186869333472,-1.904916352075246,7.292070620784551
10,1,0.191,1.077,0.34299999999999997,5.6339999999999995,-3.808326145698455,14.21725037879458,-1.904916352075246,7.621473279473665
10,1,0.203,1.072,0.397,5.2829999999999995,-3.3482598999093796,13.675984501429316,-0.9837329221164701,6.487940601043471
10,1,0.203,1.056,0.379,5.207000000000001,-3.3482598999093796,11.943933693860428,-1.2907940654360621,6.242503325941781
10,1,0.203,1.093,0.33899999999999997,5.39,-3.3482598999093796,15.949301186363465,-1.973152161701822,6.833490448884015
10,1,0.20199999999999999,1.088,0.37799999999999995,5.377000000000001,-3.3865987537251367,15.408035308998201,-1.307853017842707,6.791507757090307
10,1,0.191,1.093,0.38299999999999995,5.7170000000000005,-3.808326145698455,15.949301186363465,-1.222558255809487,7.8895166193873605
10,1,0.17,1.073,0.34600000000000003,6.297000000000001,-4.613442075829336,13.784237676902357,-1.853739494855313,9.762590560952923
10,1,0.20199999999999999,1.073,0.33899999999999997,5.301,-3.3865987537251367,13.784237676902357,-1.973152161701822,6.546070481988611
10,1,0.16699999999999998,1.073,0.33,6.416,-4.728458637276606,13.784237676902357,-2.126682733361617,10.14689366275689
10,1,0.171,1.089,0.336,6.375,-4.57510322201358,15.516288484471245,-2.024329018921753,10.014486711715186
10,1,0.18600000000000003,1.0,0.34600000000000003,5.379,-4.000020414777236,5.881755867369327,-1.853739494855313,6.7979666327508745
10,1,0.175,1.052,0.331,6.019,-4.421747806750556,11.510920991968208,-2.1096237809549727,8.864806844133565
10,1,0.179,1.018,0.34600000000000003,5.691,-4.268392391487531,7.830313025884323,-1.853739494855313,7.805551235799936
10,1,0.155,1.055,0.33399999999999996,6.787999999999999,-5.18852488306568,11.835680518387361,-2.058446923735042,11.348244535623074
10,1,0.155,1.002,0.294,6.483,-5.18852488306568,6.098262218315438,-2.740805020000801,10.363265997386014
10,1,0.196,1.022,0.36,5.223,-3.6166318766196737,8.263325727776545,-1.614914161162298,6.294174331226345
10,1,0.131,1.012,0.318,7.709,-6.108657374643831,7.180793973045992,-2.3313901622413447,14.322556777315977
10,1,0.14400000000000002,1.0170000000000001,0.32,7.057,-5.610252275038999,7.722059850411281,-2.297272257428057,12.216963311969865
10,1,0.16699999999999998,1.048,0.32899999999999996,6.275,-4.728458637276606,11.077908290075985,-2.1437416857682616,9.691542928686642
10,1,0.159,1.032,0.348,6.507000000000001,-5.035169467802655,9.3458574825071,-1.8196215900420258,10.440772505312866
10,1,0.191,1.0190000000000001,0.36200000000000004,5.332000000000001,-3.808326145698455,7.938566201357391,-1.580796256349009,6.646183054727462
10,1,0.155,1.048,0.335,6.742999999999999,-5.18852488306568,11.077908290075985,-2.041387971328397,11.20291983326023
10,1,0.151,1.0270000000000001,0.318,6.8020000000000005,-5.3418802983287055,8.804591605141834,-2.3313901622413447,11.393456665247076
10,1,0.16699999999999998,0.9620000000000001,0.311,5.773,-4.728458637276606,1.768135199393234,-2.450802829087853,8.070365137883343
10,1,0.193,1.042,0.366,5.397,-3.7316484380669426,10.428389237237653,-1.512560446722434,6.8560965136960155
10,1,0.217,0.9890000000000001,0.363,4.567,-2.8115159464887927,4.690970937165729,-1.5637373039423659,4.17566311455909
10,1,0.239,1.0070000000000001,0.41600000000000004,4.22,-1.9680611625421551,6.639528095680727,-0.6596128263902342,3.0550481874500375
10,1,0.204,1.025,0.40299999999999997,5.013999999999999,-3.309921046093624,8.588085254195699,-0.881379207676607,5.619221824696685
10,1,0.209,1.026,0.361,4.901,-3.1182267770148426,8.696338429668767,-1.597855208755654,5.25429534987443
10,1,0.278,1.0390000000000001,0.433,3.7430000000000003,-0.4728458637276596,10.103629710818499,-0.36961063547728723,1.5146063424038791
10,1,0.187,1.052,0.385,5.6339999999999995,-3.9616815609614804,11.510920991968208,-1.188440350996198,7.621473279473665
10,1,0.21100000000000002,1.021,0.384,4.835,-3.041549069383329,8.155072552303478,-1.205499303402842,5.041152453075591
10,1,0.22699999999999998,1.054,0.396,4.636,-2.4281274083312305,11.727427342914318,-1.0007918745231141,4.398494324848786
10,1,0.233,1.037,0.376,4.46,-2.198094285436692,9.887123359872364,-1.341970922655994,3.8301132667185462
10,1,0.267,1.077,0.414,4.027,-0.8945732557009788,14.21725037879458,-0.6937307312035231,2.4317666862049467
10,1,0.153,1.041,0.36,6.814,-5.265202590697193,10.320136061764586,-1.614914161162298,11.432209919210498
10,1,0.168,1.01,0.33299999999999996,6.015,-4.690119783460848,6.964287622099881,-2.075505876141686,8.851889092812423
10,1,0.226,0.975,0.37200000000000005,4.322,-2.466466262146986,3.175426480542942,-1.410206732282569,3.3844508461391545
10,1,0.16,1.022,0.34,6.3870000000000005,-4.996830613986899,8.263325727776545,-1.956093209295177,10.053239965678612
10,1,0.187,1.083,0.36700000000000005,5.787999999999999,-3.9616815609614804,14.866769431632912,-1.4955014943157892,8.118806705337624
10,1,0.185,1.0270000000000001,0.39,5.563,-4.038359268592993,8.804591605141834,-1.103145588962978,7.392183193523398
10,1,0.233,1.0490000000000002,0.414,4.495,-2.198094285436692,11.186161465549052,-0.6937307312035231,3.9431435907785377
10,1,0.21,1.045,0.379,4.975,-3.0798879231990863,10.753148763656807,-1.2907940654360621,5.493273749315553
10,1,0.183,1.0170000000000001,0.369,5.555,-4.115036976224506,7.722059850411281,-1.461383589502502,7.366347690881114
10,1,0.182,0.998,0.332,5.492999999999999,-4.153375830040262,5.665249516423216,-2.092564828548329,7.166122545403415
10,1,0.21,0.997,0.39899999999999997,4.756,-3.0798879231990863,5.55699634095016,-0.9496150173031831,4.78602686448304
10,1,0.20199999999999999,0.9790000000000001,0.34,4.848,-3.3865987537251367,3.6084391824351756,-1.956093209295177,5.083135144869301
10,1,0.209,0.99,0.34,4.74,-3.1182267770148426,4.799224112638773,-1.956093209295177,4.734355859198473
10,1,0.19699999999999998,1.0190000000000001,0.34299999999999997,5.16,-3.5782930228039183,7.938566201357391,-1.904916352075246,6.090719747918363
10,1,0.183,1.0,0.35200000000000004,5.47,-4.115036976224506,5.881755867369327,-1.751385780415449,7.091845475306852
10,1,0.205,1.0190000000000001,0.363,4.962,-3.271582192277868,7.938566201357391,-1.5637373039423659,5.451291057521842
10,1,0.204,0.9790000000000001,0.326,4.7860000000000005,-3.309921046093624,3.6084391824351756,-2.194918542988193,4.882909999391605
10,1,0.209,0.997,0.34,4.7669999999999995,-3.1182267770148426,5.55699634095016,-1.956093209295177,4.821550680616178
10,1,0.20600000000000002,1.004,0.38299999999999995,4.8839999999999995,-3.2332433384621106,6.314768569261548,-1.222558255809487,5.199394906759576
10,1,0.209,1.012,0.361,4.842,-3.1182267770148426,7.180793973045992,-1.597855208755654,5.063758517887588
10,1,0.19699999999999998,0.955,0.344,4.838,-3.5782930228039183,1.0103629710818343,-1.8878573996686019,5.050840766566448
10,1,0.19399999999999998,0.985,0.366,5.07,-3.693309584251187,4.257958235273496,-1.512560446722434,5.800070343192672
10,1,0.20600000000000002,0.965,0.38299999999999995,4.689,-3.2332433384621106,2.0928947258123882,-1.222558255809487,4.569654529853915
10,1,0.18600000000000003,1.006,0.34700000000000003,5.406000000000001,-4.000020414777236,6.531274920207659,-1.836680542448669,6.8851614541685855
10,1,0.179,1.026,0.32799999999999996,5.736000000000001,-4.268392391487531,8.696338429668767,-2.160800638174906,7.950875938162785
10,1,0.16699999999999998,0.9690000000000001,0.379,5.797000000000001,-4.728458637276606,2.5259074277046216,-1.2907940654360621,8.147871645810197
10,1,0.171,1.021,0.33799999999999997,5.972,-4.57510322201358,8.155072552303478,-1.990211114108466,8.71302326611015
10,1,0.18600000000000003,1.028,0.374,5.521,-4.000020414777236,8.912844780614877,-1.376088827469282,7.25654680465141
10,1,0.207,1.064,0.36200000000000004,5.1339999999999995,-3.1949044846463552,12.809959097644871,-1.580796256349009,6.006754364330939
10,1,0.235,1.063,0.431,4.526,-2.12141657780518,12.701705922171804,-0.4037285402905752,4.043256163517386
10,1,0.22699999999999998,1.0590000000000002,0.375,4.669,-2.4281274083312305,12.268693220279607,-1.359029875062638,4.505065773248204
10,1,0.218,1.048,0.41700000000000004,4.798,-2.7731770926730364,11.077908290075985,-0.6425538739835902,4.921663253355029
10,1,0.17800000000000002,1.084,0.373,6.072,-4.306731245303286,14.975022607105979,-1.393147779875926,9.035967049138694
10,1,0.205,1.061,0.363,5.167000000000001,-3.271582192277868,12.485199571225694,-1.5637373039423659,6.113325812730363
10,1,0.205,1.0490000000000002,0.36200000000000004,5.1160000000000005,-3.271582192277868,11.186161465549052,-1.580796256349009,5.948624483385804
10,1,0.22699999999999998,1.043,0.41200000000000003,4.587,-2.4281274083312305,10.536642412710696,-0.7278486360168102,4.240251871164798
10,1,0.25,1.06,0.389,4.2410000000000005,-1.5463337705688358,12.37694639575265,-1.120204541369622,3.1228663818860345
10,1,0.223,1.057,0.36,4.744,-2.581482823594255,12.052186869333472,-1.614914161162298,4.747273610519614
10,1,0.245,1.088,0.409,4.442,-1.7380280396476173,15.408035308998201,-0.7790254932367431,3.771983385773409
10,1,0.205,1.043,0.36200000000000004,5.088,-3.271582192277868,10.536642412710696,-1.580796256349009,5.85820022413781
10,1,0.233,1.047,0.391,4.492,-2.198094285436692,10.969655114602919,-1.0860866365563342,3.9334552772876807
10,1,0.205,1.07,0.363,5.212999999999999,-3.271582192277868,13.459478150483204,-1.5637373039423659,6.261879952923489
10,1,0.217,1.047,0.36,4.835,-2.8115159464887927,10.969655114602919,-1.614914161162298,5.041152453075591
10,1,0.22699999999999998,1.0490000000000002,0.374,4.625,-2.4281274083312305,11.186161465549052,-1.376088827469282,4.362970508715646
10,1,0.233,1.0659999999999998,0.391,4.583,-2.198094285436692,13.026465448590958,-1.0860866365563342,4.227334119843658
10,1,0.217,1.031,0.359,4.761,-2.8115159464887927,9.237604307034031,-1.631973113568942,4.8021740536344675
10,1,0.21600000000000003,1.079,0.359,4.992,-2.8498548003045476,14.43375672974069,-1.631973113568942,5.548174192430406
10,1,0.221,1.045,0.374,4.726,-2.6581605312257675,10.753148763656807,-1.376088827469282,4.689143729574477
10,1,0.204,1.03,0.36200000000000004,5.039,-3.309921046093624,9.129351131560988,-1.580796256349009,5.699957770453822
10,1,0.221,1.043,0.374,4.7139999999999995,-2.6581605312257675,10.536642412710696,-1.376088827469282,4.65039047561105
10,1,0.21,1.0659999999999998,0.377,5.083,-3.0798879231990863,13.026465448590958,-1.3249119702493501,5.8420530349863835
10,1,0.205,1.063,0.363,5.178999999999999,-3.271582192277868,12.701705922171804,-1.5637373039423659,6.152079066693784
10,1,0.21,1.033,0.377,4.928999999999999,-3.0798879231990863,9.454110657980143,-1.3249119702493501,5.344719609122421
10,1,0.221,1.078,0.374,4.875,-2.6581605312257675,14.325503554267646,-1.376088827469282,5.170329966287008
10,1,0.25,1.073,0.41100000000000003,4.293,-1.5463337705688358,13.784237676902357,-0.7449075884234542,3.2907971490608765
10,1,0.201,1.0490000000000002,0.348,5.224,-3.424937607540892,11.186161465549052,-1.8196215900420258,6.297403769056632
10,1,0.228,1.018,0.414,4.462,-2.3897885545154733,7.830313025884323,-0.6937307312035231,3.8365721423791164
10,1,0.23399999999999999,1.064,0.377,4.553,-2.1597554316209364,12.809959097644871,-1.3249119702493501,4.130450984935093
11,0,0.321,1.111,0.494,3.46,1.1072995650540045,-0.014813595639004412,0.8980265101338759,-1.1149865018905343
11,0,0.304,1.1340000000000001,0.478,3.735,-0.27007306464731445,1.0073245034524185,0.1796053020267752,0.8175006074785652
11,0,0.297,1.089,0.45,3.661,-0.837226500406681,-0.9925109078134041,-1.0776318121606487,0.29748589441197215
11,0,0.293,1.12,0.461,3.824,-1.161314177983462,0.38515348661416404,-0.5837172315870168,1.4429237083289284
11,0,0.31,1.0979999999999999,0.49200000000000005,3.5469999999999997,0.21605845171785695,-0.5925438255602455,0.8082238591204909,-0.5036178527446753
11,0,0.315,1.074,0.46299999999999997,3.407,0.6211680486888331,-1.6591227115686717,-0.49391458057363175,-1.4874294720598513
11,0,0.319,1.088,0.46,3.408,0.945255726265614,-1.0369516947304174,-0.6286185570937106,-1.4804022462076007
11,0,0.307,1.09,0.47100000000000003,3.55,-0.027007306464728747,-0.9480701208963811,-0.1347039765200789,-0.4825361751879207
11,0,0.33,1.095,0.498,3.322,1.8364968396017616,-0.7258661863112952,1.0776318121606512,-2.084743669501209
11,0,0.326,1.05,0.47700000000000004,3.225,1.5124091620249807,-2.7257015975771077,0.1347039765200839,-2.7663845771695827
11,0,0.321,1.073,0.485,3.345,1.1072995650540045,-1.7035634984856949,0.49391458057363175,-1.923117474899429
11,0,0.31,1.097,0.45399999999999996,3.536,0.21605845171785695,-0.6369846124772588,-0.8980265101338759,-0.580917337119437
11,0,0.278,1.08,0.435,3.892,-2.376642968896386,-1.3924779900665627,-1.7511516947610555,1.9207750662820153
11,0,0.345,1.038,0.508,3.009,3.0518256305146854,-3.258991040581326,1.526645067227589,-4.2842653612558586
11,0,0.326,1.078,0.49,3.303,1.5124091620249807,-1.4813595639005992,0.7184212081071008,-2.2182609606939843
11,0,0.284,1.074,0.433,3.7769999999999997,-1.890511452531219,-1.6591227115686717,-1.8409543457744433,1.1126440932731174
11,0,0.299,1.065,0.44,3.5589999999999997,-0.6751826616182905,-2.0590897938218404,-1.5266450672275866,-0.4192911425176599
11,0,0.294,1.07,0.44,3.634,-1.0802922585892667,-1.8368858592367445,-1.5266450672275866,0.1077507964011868
11,0,0.14400000000000002,1.109,0.358,7.728,-13.233580167718538,-0.10369516947304075,-5.208553758776476,28.877213435517902
11,0,0.264,0.8809999999999999,0.39,3.3310000000000004,-3.5109498404151194,-10.236194586553179,-3.771711342562274,-2.0214986368309456
