Respondent,Y,EAR,MAR,Circularity,MOE
11,0,0.299,1.065,0.44,3.559
11,0,0.294,1.07,0.44,3.634
11,0,0.144,1.109,0.358,7.728
11,0,0.264,0.881,0.39,3.331
11,0,0.27,1.112,0.429,4.114
11,0,0.266,1.114,0.43,4.194
11,0,0.314,1.116,0.452,3.555
11,0,0.232,1.101,0.411,4.742
11,0,0.279,1.079,0.448,3.862
11,0,0.284,1.069,0.441,3.761
11,0,0.32,1.045,0.477,3.264
11,0,0.289,1.072,0.442,3.707
11,0,0.312,1.077,0.473,3.451
11,0,0.292,1.064,0.46,3.65
11,0,0.26,1.082,0.427,4.154
11,0,0.295,1.079,0.449,3.658
11,0,0.294,1.044,0.438,3.544
11,0,0.284,1.067,0.465,3.76
11,0,0.261,1.062,0.45,4.066
11,0,0.188,1.079,0.39,5.743
11,0,0.324,1.073,0.486,3.316
11,0,0.324,1.126,0.49,3.476
11,0,0.366,1.138,0.525,3.109
11,0,0.368,1.131,0.528,3.076
11,0,0.359,1.127,0.528,3.139
11,0,0.326,1.164,0.492,3.571
11,0,0.379,1.149,0.531,3.031
11,0,0.36,1.143,0.525,3.177
11,0,0.326,1.154,0.51,3.546
11,0,0.33,1.132,0.499,3.43
11,0,0.347,1.143,0.511,3.293
11,0,0.355,1.109,0.506,3.122
11,0,0.354,1.068,0.5,3.018
11,0,0.232,1.098,0.407,4.731
11,0,0.329,1.06,0.473,3.224
11,0,0.341,1.065,0.48,3.12
11,0,0.328,1.074,0.47,3.277
11,0,0.323,1.097,0.488,3.399
11,0,0.309,1.125,0.486,3.64
11,0,0.311,1.101,0.479,3.538
11,0,0.332,1.08,0.48,3.255
11,0,0.293,1.096,0.462,3.736
11,0,0.312,1.126,0.473,3.609
11,0,0.315,1.112,0.464,3.532
11,0,0.315,1.108,0.482,3.514
11,0,0.301,1.102,0.481,3.66
11,0,0.297,1.128,0.431,3.792
11,0,0.302,1.092,0.447,3.615
11,0,0.296,1.107,0.44,3.742
11,0,0.303,1.08,0.459,3.558
11,0,0.298,1.081,0.438,3.627
11,0,0.289,1.074,0.44,3.716
11,0,0.307,1.064,0.464,3.465
11,0,0.295,1.069,0.446,3.629
11,0,0.289,1.083,0.46,3.747
11,0,0.288,1.062,0.444,3.69
11,0,0.294,1.077,0.446,3.666
11,0,0.286,1.075,0.452,3.754
11,0,0.196,1.07,0.39,5.461
11,0,0.283,1.079,0.43,3.814
11,0,0.3,1.076,0.455,3.591
11,0,0.31,1.055,0.463,3.401
11,0,0.281,1.069,0.436,3.806
11,0,0.275,1.074,0.433,3.912
11,0,0.319,1.076,0.465,3.371
11,0,0.303,1.071,0.45,3.537
11,0,0.307,1.077,0.464,3.513
11,0,0.26,1.045,0.411,4.017
11,0,0.207,1.083,0.41,5.242
11,0,0.205,1.083,0.379,5.27
11,0,0.321,1.104,0.497,3.44
11,0,0.249,1.098,0.427,4.416
11,0,0.369,1.13,0.526,3.066
11,0,0.28,1.145,0.447,4.084
11,0,0.32,1.095,0.489,3.425
11,0,0.3,1.098,0.457,3.658
11,0,0.289,1.091,0.445,3.777
11,0,0.286,1.062,0.432,3.714
11,0,0.278,1.055,0.443,3.799
11,0,0.282,1.054,0.439,3.733
11,0,0.232,1.077,0.43,4.642
11,0,0.289,1.048,0.457,3.623
11,0,0.284,1.058,0.438,3.719
11,0,0.286,1.114,0.449,3.902
11,0,0.305,1.103,0.464,3.615
11,0,0.302,1.092,0.461,3.62
11,0,0.316,1.034,0.475,3.273
11,0,0.251,1.033,0.414,4.111
11,0,0.318,1.051,0.504,3.304
11,0,0.236,1.092,0.419,4.625
11,0,0.308,1.052,0.476,3.411
11,0,0.275,1.077,0.46,3.917
11,0,0.288,1.07,0.457,3.714
11,0,0.312,1.045,0.483,3.351
11,0,0.227,1.085,0.391,4.784
11,0,0.301,1.084,0.442,3.606
11,0,0.332,1.065,0.49,3.211
11,0,0.269,1.018,0.416,3.788
11,0,0.255,1.03,0.406,4.034
11,0,0.253,1.064,0.428,4.202
11,0,0.31,1.026,0.476,3.312
11,0,0.318,1.021,0.472,3.21
11,0,0.227,1.017,0.395,4.476
11,0,0.229,1.01,0.396,4.401
11,0,0.234,1.051,0.415,4.498
11,0,0.203,1.057,0.385,5.213
11,0,0.355,1.044,0.519,2.944
11,0,0.234,1.018,0.418,4.351
11,0,0.326,1.044,0.482,3.203
11,0,0.291,1.037,0.452,3.565
11,0,0.283,1.026,0.451,3.626
11,0,0.286,1.037,0.443,3.621
11,0,0.277,0.997,0.424,3.598
11,0,0.279,1.035,0.43,3.714
11,0,0.254,1.033,0.422,4.065
11,0,0.274,1.006,0.433,3.668
11,0,0.294,0.999,0.435,3.398
11,0,0.248,1.04,0.423,4.199
11,0,0.273,1.026,0.451,3.757
11,0,0.256,1.017,0.427,3.969
11,0,0.277,1.046,0.44,3.775
11,0,0.271,1.05,0.43,3.875
11,0,0.264,1.021,0.413,3.859
11,0,0.285,1.093,0.429,3.829
11,0,0.245,1.11,0.403,4.53
11,0,0.206,1.076,0.378,5.231
11,0,0.273,1.131,0.432,4.142
11,0,0.291,1.104,0.457,3.798
11,0,0.256,1.087,0.413,4.248
11,0,0.283,1.079,0.454,3.807
11,0,0.268,1.075,0.427,4.014
11,0,0.299,1.071,0.458,3.584
11,0,0.287,1.092,0.433,3.807
11,0,0.288,1.074,0.462,3.732
11,0,0.306,1.084,0.449,3.54
11,0,0.287,1.102,0.435,3.834
11,0,0.285,1.072,0.452,3.766
11,0,0.293,1.074,0.433,3.667
11,0,0.296,1.073,0.447,3.631
11,0,0.2,1.071,0.376,5.366
11,0,0.268,1.075,0.45,4.006
11,0,0.262,1.05,0.421,4.002
11,0,0.263,1.052,0.413,3.995
11,0,0.261,1.059,0.396,4.052
11,0,0.281,1.042,0.425,3.705
11,0,0.194,1.068,0.382,5.495
11,0,0.274,1.069,0.46,3.91
11,0,0.282,1.083,0.446,3.845
11,0,0.278,1.093,0.445,3.928
11,0,0.259,1.06,0.43,4.088
11,0,0.275,1.086,0.438,3.943
11,0,0.259,1.064,0.421,4.111
11,0,0.26,1.073,0.406,4.132
11,0,0.289,1.139,0.439,3.936
11,0,0.243,1.048,0.382,4.306
11,0,0.252,1.075,0.393,4.261
11,0,0.264,1.037,0.427,3.921
11,0,0.302,1.032,0.449,3.412
11,0,0.316,1.064,0.482,3.37
11,0,0.294,1.115,0.464,3.79
11,0,0.301,1.062,0.458,3.529
11,0,0.294,1.025,0.437,3.481
11,0,0.32,1.046,0.49,3.264
11,0,0.37,1.061,0.543,2.866
11,0,0.315,1.059,0.485,3.361
11,0,0.337,1.019,0.514,3.026
11,0,0.311,1.045,0.508,3.355
11,0,0.292,1.05,0.455,3.6
11,0,0.306,1.024,0.48,3.348
11,0,0.329,1.014,0.472,3.085
11,0,0.312,1.015,0.508,3.249
11,0,0.268,1.061,0.438,3.959
11,0,0.322,1.013,0.467,3.143
11,0,0.293,1.073,0.439,3.66
11,0,0.309,1.056,0.478,3.417
11,0,0.292,1.045,0.477,3.583
11,0,0.302,1.044,0.469,3.453
11,0,0.186,1.048,0.388,5.621
11,0,0.246,1.022,0.4,4.161
11,0,0.18,1.052,0.361,5.855
11,0,0.294,1.016,0.483,3.453
11,0,0.331,1.054,0.53,3.182
11,0,0.238,1.052,0.496,4.413
11,0,0.203,1.056,0.409,5.217
11,0,0.278,1.08,0.448,3.883
11,0,0.246,1.05,0.432,4.277
11,0,0.168,1.027,0.395,6.099
11,0,0.321,1.017,0.496,3.166
11,0,0.281,1.103,0.447,3.923
11,0,0.273,0.958,0.436,3.505
11,0,0.305,1.135,0.486,3.727
11,0,0.298,1.09,0.491,3.657
11,0,0.292,1.107,0.463,3.793
11,0,0.303,1.021,0.477,3.365
11,0,0.261,1.088,0.434,4.164
11,0,0.285,1.067,0.452,3.752
11,0,0.373,1.066,0.542,2.859
11,0,0.319,1.061,0.478,3.328
11,0,0.35,1.05,0.511,3.004
11,0,0.355,1.057,0.525,2.981
11,0,0.362,1.061,0.514,2.934
11,0,0.25,1.071,0.414,4.283
11,0,0.337,1.052,0.494,3.124
11,0,0.35,1.058,0.512,3.024
11,0,0.32,1.068,0.497,3.338
11,0,0.353,1.07,0.534,3.034
11,0,0.321,1.068,0.494,3.324
11,0,0.259,1.086,0.428,4.185
11,0,0.306,1.058,0.466,3.463
11,0,0.297,1.047,0.478,3.523
11,0,0.313,1.053,0.489,3.368
11,0,0.289,1.066,0.469,3.685
11,0,0.259,1.075,0.407,4.146
11,0,0.305,1.066,0.469,3.499
11,0,0.317,1.067,0.484,3.366
11,0,0.294,1.073,0.478,3.656
11,0,0.291,1.059,0.457,3.643
11,0,0.287,1.055,0.474,3.679
11,0,0.307,1.075,0.482,3.505
11,0,0.325,1.07,0.506,3.296
11,0,0.287,1.047,0.461,3.646
11,0,0.329,1.058,0.503,3.218
11,0,0.316,1.044,0.474,3.308
11,0,0.206,1.045,0.395,5.075
11,1,0.288,1.024,0.403,3.556
11,1,0.221,0.985,0.351,4.453
11,1,0.339,1.023,0.488,3.017
11,1,0.257,1.013,0.401,3.935
11,1,0.317,1.009,0.454,3.18
11,1,0.361,1.001,0.507,2.77
11,1,0.35,1.015,0.491,2.896
11,1,0.357,1.004,0.495,2.815
11,1,0.353,1.014,0.51,2.87
11,1,0.321,1.021,0.46,3.179
11,1,0.21,1.016,0.361,4.847
11,1,0.319,1.019,0.459,3.193
11,1,0.219,0.999,0.379,4.558
11,1,0.255,1.018,0.412,3.986
11,1,0.241,1.025,0.375,4.246
11,1,0.298,0.946,0.47,3.178
11,1,0.332,0.973,0.502,2.932
11,1,0.197,1.009,0.361,5.127
11,1,0.329,0.999,0.472,3.033
11,1,0.328,1.031,0.465,3.142
11,1,0.306,1.026,0.437,3.354
11,1,0.304,1.035,0.455,3.404
11,1,0.207,1.033,0.358,4.99
11,1,0.309,1.029,0.455,3.334
11,1,0.235,1.027,0.384,4.378
11,1,0.294,1.053,0.446,3.584
11,1,0.305,1.035,0.46,3.388
11,1,0.232,1.01,0.39,4.346
11,1,0.236,1.03,0.391,4.355
11,1,0.327,0.99,0.477,3.028
11,1,0.272,1,0.436,3.677
11,1,0.293,0.992,0.457,3.386
11,1,0.256,1.003,0.403,3.918
11,1,0.297,1.029,0.439,3.469
11,1,0.287,1.027,0.434,3.575
11,1,0.276,1.025,0.421,3.714
11,1,0.298,1.02,0.447,3.419
11,1,0.276,1.003,0.431,3.636
11,1,0.29,1.011,0.446,3.49
11,1,0.262,1.007,0.415,3.846
11,1,0.298,1.031,0.454,3.464
11,1,0.321,1.037,0.474,3.225
11,1,0.284,1.001,0.439,3.523
11,1,0.299,1.028,0.445,3.437
11,1,0.299,1.011,0.45,3.381
11,1,0.294,1.019,0.459,3.472
11,1,0.22,1.013,0.369,4.601
11,1,0.307,1.021,0.455,3.325
11,1,0.25,1.022,0.39,4.087
11,1,0.282,1.003,0.434,3.553
11,1,0.221,1.01,0.366,4.577
11,1,0.282,1.017,0.427,3.61
11,1,0.309,1.014,0.451,3.285
11,1,0.306,1.017,0.461,3.33
11,1,0.291,1.015,0.427,3.483
11,1,0.264,1.029,0.408,3.892
11,1,0.18,1.011,0.357,5.607
11,1,0.298,1.016,0.456,3.413
11,1,0.274,0.998,0.429,3.646
11,1,0.281,1.025,0.428,3.644
11,1,0.252,1.022,0.408,4.056
11,1,0.229,0.996,0.352,4.355
11,1,0.296,0.896,0.446,3.03
11,1,0.291,0.934,0.435,3.214
11,1,0.149,0.849,0.307,5.696
11,1,0.139,1.02,0.321,7.361
11,1,0.275,0.987,0.425,3.593
11,1,0.33,0.998,0.483,3.03
11,1,0.328,1.005,0.485,3.06
11,1,0.258,0.983,0.413,3.812
11,1,0.24,0.993,0.388,4.13
11,1,0.211,0.996,0.36,4.719
11,1,0.238,0.989,0.387,4.15
11,1,0.224,1.001,0.384,4.474
11,1,0.265,1,0.426,3.77
11,1,0.299,1.024,0.427,3.42
11,1,0.2,1.012,0.389,5.064
11,1,0.305,1.004,0.492,3.287
11,1,0.311,1.029,0.48,3.309
11,1,0.248,0.983,0.46,3.971
11,1,0.234,0.984,0.425,4.197
11,1,0.282,1.036,0.479,3.675
11,1,0.241,1.025,0.435,4.254
11,1,0.238,1.022,0.436,4.293
11,1,0.257,1.022,0.436,3.978
11,1,0.295,1.012,0.429,3.426
11,1,0.187,0.979,0.343,5.223
11,1,0.241,0.973,0.387,4.046
11,1,0.235,0.987,0.432,4.198
11,1,0.236,1.024,0.413,4.347
11,1,0.279,1.014,0.452,3.631
11,1,0.188,1.059,0.385,5.635
11,1,0.212,1.047,0.395,4.946
11,1,0.2,1.044,0.373,5.222
11,1,0.292,1.029,0.442,3.527
11,1,0.163,1.008,0.369,6.189
11,1,0.197,1.051,0.381,5.335
11,1,0.236,1.018,0.399,4.321
11,1,0.265,1.017,0.425,3.835
11,1,0.211,0.942,0.388,4.471
11,1,0.204,0.966,0.313,4.736
11,1,0.216,0.966,0.33,4.466
11,1,0.218,0.954,0.355,4.373
11,1,0.17,0.994,0.375,5.85
11,1,0.155,0.948,0.321,6.128
11,1,0.221,0.945,0.35,4.278
11,1,0.224,0.966,0.377,4.305
11,1,0.161,0.991,0.322,6.147
11,1,0.229,0.981,0.357,4.281
11,1,0.221,0.98,0.365,4.429
11,1,0.18,0.978,0.342,5.42
11,1,0.231,0.982,0.353,4.243
11,1,0.218,0.974,0.355,4.464
11,1,0.217,0.977,0.358,4.491
11,1,0.142,0.995,0.317,7.027
11,1,0.128,0.98,0.35,7.675
11,1,0.178,0.902,0.316,5.065
11,1,0.215,0.986,0.429,4.579
11,1,0.254,0.971,0.391,3.83
11,1,0.274,1.014,0.397,3.698
11,1,0.297,1.057,0.478,3.558
11,1,0.273,1.045,0.459,3.831
11,1,0.191,1.036,0.403,5.424
11,1,0.297,1.034,0.476,3.487
11,1,0.291,1.019,0.463,3.499
11,1,0.286,1.037,0.47,3.619
11,1,0.288,0.994,0.459,3.452
11,1,0.291,1.032,0.463,3.55
11,1,0.286,1.003,0.446,3.509
11,1,0.214,1.007,0.407,4.709
11,1,0.26,0.982,0.431,3.776
11,1,0.311,1.068,0.472,3.439
11,1,0.307,1.05,0.471,3.423
11,1,0.286,0.984,0.453,3.444
11,1,0.301,1.006,0.463,3.337
11,1,0.318,1.046,0.487,3.287
11,1,0.306,1.021,0.475,3.333
11,1,0.299,1.061,0.467,3.553
11,1,0.302,1.022,0.484,3.381
11,1,0.311,1.034,0.489,3.325
11,1,0.286,1.007,0.462,3.521
11,1,0.31,1.031,0.482,3.331
11,1,0.169,0.986,0.377,5.823
11,1,0.308,1.026,0.475,3.333
11,1,0.316,1.017,0.482,3.223
11,1,0.307,1.029,0.471,3.349
11,1,0.284,1.031,0.451,3.625
11,1,0.27,1.016,0.442,3.765
11,1,0.297,1.047,0.473,3.526
11,1,0.305,1.042,0.486,3.412
11,1,0.3,1.038,0.486,3.457
11,1,0.254,0.985,0.444,3.883
11,1,0.31,1.017,0.475,3.283
11,1,0.309,1.027,0.48,3.319
11,1,0.297,1.012,0.481,3.409
11,1,0.295,1.049,0.471,3.554
11,1,0.29,1.032,0.457,3.559
11,1,0.29,1.032,0.466,3.563
11,1,0.269,1.016,0.44,3.777
11,1,0.302,1.026,0.469,3.402
11,1,0.312,1.005,0.477,3.219
11,1,0.4,1.087,0.565,2.716
11,1,0.317,0.989,0.478,3.124
11,1,0.33,1.005,0.495,3.048
11,1,0.215,1.009,0.386,4.695
11,1,0.18,1.045,0.356,5.802
11,1,0.22,0.991,0.407,4.504
11,1,0.322,0.987,0.506,3.067
11,1,0.264,1.029,0.433,3.9
11,1,0.328,0.982,0.487,2.993
11,1,0.327,0.975,0.49,2.981
11,1,0.346,1.016,0.49,2.933
11,1,0.315,1.015,0.479,3.22
11,1,0.314,0.998,0.488,3.181
11,1,0.238,1.028,0.404,4.321
11,1,0.303,0.986,0.466,3.251
11,1,0.327,0.979,0.502,2.996
11,1,0.315,1.007,0.48,3.194
11,1,0.314,1.001,0.479,3.191
11,1,0.307,1.005,0.47,3.277
11,1,0.23,1.023,0.401,4.445
11,1,0.305,0.993,0.481,3.26
11,1,0.291,0.997,0.453,3.423
11,1,0.293,1.012,0.443,3.454
11,1,0.285,0.983,0.465,3.448
11,1,0.212,0.982,0.377,4.64
11,1,0.312,1.02,0.468,3.273
11,1,0.324,1.004,0.492,3.096
11,1,0.295,0.99,0.473,3.359
11,1,0.312,1.009,0.511,3.238
11,1,0.191,1.013,0.35,5.319
11,1,0.297,1.01,0.502,3.4
11,1,0.348,1.02,0.517,2.932
11,1,0.295,1.023,0.482,3.467
11,1,0.321,1.008,0.51,3.138
11,1,0.299,1.013,0.482,3.388
11,1,0.307,1.01,0.498,3.287
11,1,0.273,0.995,0.47,3.642
11,1,0.224,1.015,0.426,4.526
11,1,0.263,0.991,0.448,3.764
11,1,0.244,1.016,0.427,4.167
11,1,0.234,1.019,0.444,4.351
11,1,0.252,0.999,0.433,3.97
11,1,0.236,0.994,0.443,4.206
11,1,0.232,1.005,0.437,4.321
11,1,0.2,1.02,0.388,5.113
11,1,0.238,1.001,0.423,4.203
11,1,0.242,0.988,0.442,4.084
11,1,0.205,1.009,0.412,4.93
11,1,0.242,0.993,0.431,4.104
11,1,0.246,1.019,0.439,4.145
11,1,0.263,0.973,0.468,3.696
11,1,0.24,1.017,0.391,4.24
11,1,0.177,1.023,0.337,5.779
11,1,0.217,1.006,0.407,4.641
11,1,0.131,1,0.285,7.641
11,1,0.229,0.971,0.38,4.234
11,1,0.246,1.007,0.405,4.085
11,1,0.132,1,0.293,7.586
11,1,0.172,1.011,0.319,5.863
11,1,0.175,0.995,0.33,5.697
11,1,0.165,1.005,0.296,6.083
11,1,0.213,0.984,0.376,4.615
11,1,0.158,0.989,0.307,6.257
11,1,0.231,1.004,0.381,4.35
11,1,0.241,0.998,0.373,4.148
11,1,0.227,0.999,0.365,4.395
11,1,0.201,0.998,0.33,4.975
11,1,0.196,1.001,0.328,5.114
11,1,0.181,0.993,0.317,5.497
11,1,0.217,1.017,0.353,4.68
11,1,0.222,1.01,0.357,4.542
11,1,0.229,0.985,0.381,4.31
11,1,0.243,0.986,0.399,4.064
11,1,0.227,0.988,0.386,4.356
11,1,0.25,0.999,0.405,3.995
11,1,0.238,0.984,0.388,4.125
11,1,0.24,0.968,0.401,4.027
11,1,0.194,0.982,0.332,5.072
11,1,0.175,0.993,0.308,5.692
12,0,0.3,0.938,0.458,3.132
12,0,0.304,0.912,0.446,2.999
12,0,0.28,0.913,0.413,3.259
12,0,0.295,0.984,0.448,3.339
12,0,0.283,0.926,0.419,3.273
12,0,0.297,0.925,0.451,3.118
12,0,0.295,0.899,0.445,3.049
12,0,0.289,0.93,0.409,3.221
12,0,0.292,0.896,0.419,3.072
12,0,0.3,0.902,0.458,3.008
12,0,0.285,0.849,0.423,2.981
12,0,0.286,0.961,0.435,3.364
12,0,0.307,1.031,0.457,3.354
12,0,0.291,1.05,0.423,3.612
12,0,0.259,0.946,0.397,3.658
12,0,0.29,0.928,0.405,3.2
12,0,0.285,0.928,0.417,3.253
12,0,0.278,0.937,0.424,3.373
12,0,0.295,0.928,0.414,3.146
12,0,0.27,0.948,0.408,3.519
12,0,0.279,0.952,0.451,3.415
12,0,0.275,0.945,0.412,3.44
12,0,0.278,0.988,0.453,3.56
12,0,0.278,0.95,0.45,3.419
12,0,0.286,0.907,0.42,3.177
12,0,0.266,0.941,0.434,3.534
12,0,0.233,0.993,0.393,4.261
12,0,0.266,0.998,0.42,3.748
12,0,0.266,0.981,0.407,3.683
12,0,0.274,0.922,0.424,3.362
12,0,0.274,0.95,0.419,3.47
12,0,0.297,0.975,0.452,3.279
12,0,0.275,0.957,0.477,3.478
12,0,0.297,0.907,0.422,3.058
12,0,0.27,0.928,0.408,3.441
12,0,0.285,0.961,0.444,3.366
12,0,0.281,0.868,0.429,3.096
12,0,0.31,0.975,0.457,3.151
12,0,0.29,0.956,0.436,3.296
12,0,0.278,1.028,0.426,3.693
12,0,0.287,0.987,0.438,3.436
12,0,0.306,1.073,0.487,3.508
12,0,0.313,1.03,0.481,3.295
12,0,0.282,1.029,0.452,3.645
12,0,0.294,1.008,0.452,3.423
12,0,0.262,0.952,0.424,3.629
12,0,0.278,0.991,0.418,3.57
12,0,0.282,0.97,0.422,3.437
12,0,0.278,0.962,0.409,3.462
12,0,0.286,0.972,0.42,3.403
12,0,0.294,0.961,0.422,3.276
12,0,0.277,0.967,0.409,3.494
12,0,0.292,0.961,0.415,3.293
12,0,0.313,0.943,0.46,3.018
12,0,0.292,0.922,0.433,3.153
12,0,0.294,0.968,0.439,3.296
12,0,0.297,0.954,0.447,3.214
12,0,0.316,0.951,0.459,3.014
12,0,0.292,0.919,0.433,3.145
12,0,0.292,0.929,0.437,3.177
12,0,0.305,0.928,0.439,3.045
12,0,0.266,0.867,0.396,3.267
12,0,0.307,0.975,0.453,3.182
12,0,0.301,0.984,0.442,3.265
12,0,0.297,0.914,0.425,3.075
12,0,0.313,0.943,0.413,3.014
12,0,0.309,0.93,0.454,3.006
12,0,0.308,0.941,0.447,3.056
12,0,0.308,0.904,0.441,2.936
12,0,0.318,0.916,0.442,2.881
12,0,0.313,0.897,0.453,2.864
12,0,0.294,0.881,0.405,2.997
12,0,0.282,0.923,0.409,3.27
12,0,0.297,0.941,0.44,3.166
12,0,0.294,0.89,0.433,3.027
12,0,0.294,0.933,0.434,3.178
12,0,0.291,1.028,0.425,3.537
12,0,0.297,1.031,0.444,3.472
12,0,0.27,0.927,0.42,3.435
12,0,0.303,0.88,0.436,2.903
12,0,0.285,0.878,0.417,3.086
12,0,0.285,0.882,0.442,3.096
12,0,0.274,0.88,0.417,3.218
12,0,0.281,0.883,0.431,3.139
12,0,0.288,0.878,0.426,3.05
12,0,0.277,0.901,0.427,3.254
12,0,0.273,0.875,0.417,3.201
12,0,0.285,0.875,0.442,3.072
12,0,0.25,0.883,0.393,3.534
12,0,0.266,0.888,0.401,3.343
12,0,0.277,0.888,0.424,3.204
12,0,0.281,0.88,0.412,3.13
12,0,0.273,0.884,0.415,3.235
12,0,0.305,0.896,0.463,2.939
12,0,0.311,0.876,0.431,2.819
12,0,0.292,0.905,0.436,3.093
12,0,0.223,0.89,0.377,3.996
12,0,0.242,0.88,0.398,3.637
12,0,0.278,0.845,0.417,3.045
12,0,0.246,0.838,0.391,3.403
12,0,0.277,0.832,0.419,3.001
12,0,0.251,0.822,0.375,3.272
12,0,0.296,0.956,0.436,3.235
12,0,0.302,0.911,0.446,3.019
12,0,0.301,0.919,0.462,3.053
12,0,0.281,0.904,0.42,3.221
12,0,0.258,0.899,0.436,3.482
12,0,0.281,0.903,0.444,3.214
12,0,0.28,0.897,0.435,3.204
12,0,0.311,0.886,0.429,2.85
12,0,0.302,0.982,0.476,3.246
12,0,0.297,1,0.492,3.371
12,0,0.307,1.044,0.446,3.396
12,0,0.303,1.066,0.457,3.52
12,0,0.313,1.059,0.458,3.388
12,0,0.271,1.042,0.426,3.839
12,0,0.298,1.055,0.445,3.544
12,0,0.282,0.882,0.43,3.132
12,0,0.199,0.815,0.318,4.095
12,0,0.223,0.87,0.318,3.896
12,0,0.219,0.755,0.363,3.445
12,0,0.346,1.086,0.5,3.14
12,0,0.2,1.052,0.409,5.265
12,0,0.309,0.862,0.463,2.79
12,0,0.269,0.896,0.397,3.337
12,0,0.298,0.951,0.45,3.19
12,0,0.29,0.875,0.451,3.016
12,0,0.283,0.914,0.436,3.225
12,0,0.28,0.96,0.44,3.425
12,0,0.273,0.895,0.422,3.277
12,0,0.273,0.949,0.444,3.48
12,0,0.269,0.932,0.422,3.459
12,0,0.28,0.922,0.411,3.291
12,0,0.289,0.935,0.456,3.236
12,0,0.287,0.917,0.43,3.19
12,0,0.265,0.93,0.408,3.512
12,0,0.234,0.94,0.398,4.013
12,0,0.294,0.98,0.444,3.332
12,0,0.285,0.984,0.427,3.453
12,0,0.273,0.947,0.446,3.47
12,0,0.272,0.939,0.421,3.449
12,0,0.262,0.926,0.384,3.54
12,0,0.185,0.95,0.378,5.139
12,0,0.262,0.896,0.428,3.417
12,0,0.216,0.936,0.367,4.327
12,0,0.191,0.926,0.336,4.839
12,0,0.171,0.911,0.34,5.329
12,0,0.216,0.915,0.395,4.232
12,0,0.189,0.945,0.347,4.991
12,0,0.207,0.931,0.355,4.507
12,0,0.172,0.964,0.358,5.599
12,0,0.246,0.926,0.398,3.772
12,0,0.165,0.944,0.37,5.724
12,0,0.262,0.945,0.409,3.605
12,0,0.171,0.931,0.357,5.454
12,0,0.153,0.939,0.326,6.155
12,0,0.262,0.931,0.411,3.548
12,0,0.253,0.907,0.395,3.582
12,0,0.14,0.938,0.328,6.709
12,0,0.161,0.935,0.374,5.824
12,0,0.254,0.944,0.393,3.712
12,0,0.181,0.954,0.35,5.267
12,0,0.163,0.955,0.368,5.878
12,0,0.219,0.936,0.374,4.265
12,0,0.19,0.954,0.375,5.013
12,0,0.27,0.948,0.407,3.504
12,0,0.17,0.925,0.357,5.431
12,0,0.254,0.956,0.421,3.76
12,0,0.178,0.948,0.366,5.333
12,0,0.233,0.918,0.377,3.938
12,0,0.154,0.895,0.351,5.822
12,0,0.166,0.948,0.359,5.715
12,0,0.237,0.959,0.384,4.055
12,0,0.272,0.887,0.414,3.26
12,0,0.257,0.906,0.407,3.526
12,0,0.259,0.908,0.417,3.505
12,0,0.268,0.889,0.407,3.313
12,0,0.258,0.932,0.374,3.621
12,0,0.289,0.919,0.45,3.181
12,0,0.303,0.925,0.438,3.058
12,0,0.28,0.919,0.434,3.284
12,0,0.281,0.91,0.435,3.242
12,0,0.235,0.918,0.391,3.912
12,0,0.273,0.909,0.42,3.327
12,0,0.261,0.917,0.427,3.511
12,0,0.278,0.941,0.431,3.386
12,0,0.294,0.953,0.465,3.245
12,0,0.278,0.906,0.431,3.26
12,0,0.258,0.972,0.398,3.772
12,0,0.286,0.922,0.444,3.227
12,0,0.292,0.92,0.46,3.148
12,0,0.289,0.912,0.428,3.157
12,0,0.278,0.959,0.433,3.453
12,0,0.289,1.056,0.45,3.657
12,0,0.288,1.046,0.445,3.632
12,0,0.282,1.067,0.42,3.781
12,0,0.304,1.085,0.467,3.569
12,0,0.295,1.005,0.464,3.401
12,0,0.28,1.025,0.457,3.658
12,0,0.268,1.034,0.426,3.854
12,0,0.305,1.039,0.433,3.402
12,0,0.296,1.048,0.46,3.54
12,0,0.268,1.048,0.431,3.906
12,0,0.243,1.046,0.409,4.3
12,0,0.254,1.046,0.406,4.114
12,0,0.264,1.046,0.446,3.955
12,0,0.257,1.048,0.435,4.08
12,0,0.296,1.037,0.46,3.503
12,0,0.279,1.048,0.453,3.751
12,0,0.252,1.073,0.423,4.26
12,0,0.243,1.019,0.41,4.188
12,0,0.3,1.02,0.445,3.403
12,0,0.285,1.022,0.466,3.593
12,0,0.28,1.048,0.45,3.736
12,0,0.262,1.043,0.418,3.981
12,0,0.272,1.053,0.446,3.871
12,0,0.257,1.07,0.465,4.159
12,0,0.321,1.003,0.473,3.121
12,0,0.304,1.042,0.462,3.425
12,0,0.292,1.038,0.42,3.553
12,0,0.311,1.035,0.463,3.332
12,0,0.276,1.009,0.444,3.661
12,0,0.314,0.981,0.447,3.125
12,0,0.286,0.966,0.409,3.379
12,0,0.268,1.055,0.426,3.942
12,0,0.269,0.929,0.435,3.453
12,0,0.288,1,0.432,3.475
12,0,0.246,0.895,0.398,3.634
12,0,0.269,0.889,0.416,3.307
12,0,0.294,0.908,0.437,3.086
12,0,0.288,0.914,0.423,3.18
12,0,0.281,0.985,0.405,3.504
12,0,0.23,0.976,0.376,4.244
12,0,0.304,0.989,0.445,3.251
12,0,0.288,0.875,0.422,3.043
